Date,Close,% Change,% Change vs Average,Volume
2024-10-09T22:00:00.000Z,"62,445.09",3.6,4.1,"30,327,141,594"
2024-10-10T22:00:00.000Z,"63,193.02",1.2,1.7,"16,744,110,886"
2024-10-11T22:00:00.000Z,"62,851.38",-0.54,-0.04,"18,177,529,690"
2024-10-12T22:00:00.000Z,"66,046.13",5.08,5.58,"43,706,958,056"
2024-10-13T22:00:00.000Z,"67,041.11",1.51,2.01,"48,863,870,879"
2024-10-14T22:00:00.000Z,"67,612.72",0.85,1.35,"38,195,189,534"
2024-10-15T22:00:00.000Z,"67,399.84",-0.31,0.19,"32,790,898,511"
2024-10-16T22:00:00.000Z,"68,418.79",1.51,2.01,"36,857,165,014"
2024-10-17T22:00:00.000Z,"68,362.73",-0.08,0.42,"14,443,497,908"
2024-10-18T22:00:00.000Z,"69,001.70",0.93,1.43,"18,975,847,518"
2024-10-19T22:00:00.000Z,"67,367.85",-2.37,-1.87,"37,498,611,780"
2024-10-20T22:00:00.000Z,"67,361.41",-0.01,0.49,"31,808,472,566"
2024-10-21T22:00:00.000Z,"66,432.20",-1.38,-0.88,"32,263,980,353"
2024-10-22T22:00:00.000Z,"68,161.05",2.6,3.1,"31,414,428,647"
2024-10-23T22:00:00.000Z,"66,642.41",-2.23,-1.73,"41,469,984,306"
2024-10-24T22:00:00.000Z,"67,014.70",0.56,1.06,"19,588,098,156"
2024-10-25T22:00:00.000Z,"67,929.30",1.36,1.87,"16,721,307,878"
2024-10-26T22:00:00.000Z,"69,907.76",2.91,3.41,"38,799,856,657"
2024-10-27T23:00:00.000Z,"72,720.49",4.02,4.52,"58,541,874,402"
2024-10-28T23:00:00.000Z,"72,339.54",-0.52,-0.02,"40,646,637,831"
2024-10-29T23:00:00.000Z,"70,215.19",-2.94,-2.44,"40,627,912,076"
2024-10-30T23:00:00.000Z,"69,482.47",-1.04,-0.54,"49,989,795,365"
2024-10-31T23:00:00.000Z,"69,289.27",-0.28,0.22,"18,184,612,091"
2024-11-01T23:00:00.000Z,"68,741.12",-0.79,-0.29,"34,868,307,655"
2024-11-02T23:00:00.000Z,"67,811.51",-1.35,-0.85,"41,184,819,348"
2024-11-03T23:00:00.000Z,"69,359.56",2.28,2.78,"46,046,889,204"
2024-11-04T23:00:00.000Z,"75,639.08",9.05,9.55,"118,592,653,963"
2024-11-05T23:00:00.000Z,"75,904.86",0.35,0.85,"63,467,654,989"
2024-11-06T23:00:00.000Z,"76,545.48",0.84,1.34,"55,176,858,003"
2024-11-07T23:00:00.000Z,"76,778.87",0.3,0.81,"29,009,480,361"
2024-11-08T23:00:00.000Z,"80,474.19",4.81,5.31,"82,570,594,495"
2024-11-09T23:00:00.000Z,"88,701.48",10.22,10.72,"117,966,845,037"
