"Date","Close","% Change","% Change vs Average","Volume"
"2025-02-21T04:30:00.000Z","98,228.59","0.01","0.03","71,178,240"
"2025-02-21T05:00:00.000Z","98,284.03","0.06","0.07","65,875,968"
"2025-02-21T05:30:00.000Z","98,361.61","0.08","0.10","774,905,856"
"2025-02-21T06:00:00.000Z","98,413.73","0.05","0.07","57,839,616"
"2025-02-21T06:30:00.000Z","98,412.41","0","0.02","802,502,656"
"2025-02-21T07:00:00.000Z","98,521.92","0.11","0.13","954,679,296"
"2025-02-21T07:30:00.000Z","98,206.95","-0.32","-0.30","963,364,864"
"2025-02-21T08:00:00.000Z","98,239.07","0.03","0.05","190,347,264"
"2025-02-21T08:30:00.000Z","98,243.52","0","0.02","163,117,056"
"2025-02-21T09:00:00.000Z","98,446.50","0.21","0.22","672,763,904"
"2025-02-21T09:30:00.000Z","98,355.35","-0.09","-0.07","2,087,813,120"
"2025-02-21T10:00:00.000Z","98,434.31","0.08","0.10","851,105,792"
"2025-02-21T10:30:00.000Z","98,603.62","0.17","0.19","1,854,816,256"
"2025-02-21T11:00:00.000Z","98,782.45","0.18","0.20","1,470,400,512"
"2025-02-21T11:30:00.000Z","98,658.14","-0.13","-0.11","1,098,000,384"
"2025-02-21T12:00:00.000Z","98,860.88","0.21","0.22","101,988,352"
"2025-02-21T12:30:00.000Z","98,944.73","0.08","0.10","1,289,836,544"
"2025-02-21T13:00:00.000Z","99,229.89","0.29","0.31","1,607,112,704"
"2025-02-21T13:30:00.000Z","99,392.00","0.16","0.18","1,689,153,536"
"2025-02-21T14:00:00.000Z","99,106.55","-0.29","-0.27","654,299,136"
"2025-02-21T14:30:00.000Z","98,839.72","-0.27","-0.25","1,313,204,224"
"2025-02-21T15:00:00.000Z","98,180.09","-0.67","-0.65","2,119,444,480"
"2025-02-21T15:30:00.000Z","98,071.10","-0.11","-0.09","3,669,438,464"
"2025-02-21T16:00:00.000Z","98,368.64","0.30","0.32","5,281,050,624"
"2025-02-21T16:30:00.000Z","98,245.66","-0.13","-0.11","1,499,688,960"
"2025-02-21T17:00:00.000Z","97,926.91","-0.32","-0.31","922,050,560"
"2025-02-21T17:30:00.000Z","97,009.53","-0.94","-0.92","1,891,360,768"
"2025-02-21T18:00:00.000Z","97,164.67","0.16","0.18","2,416,013,312"
"2025-02-21T18:30:00.000Z","96,547.63","-0.64","-0.62","2,805,202,944"
"2025-02-21T19:00:00.000Z","95,976.77","-0.59","-0.57","544,559,104"
"2025-02-21T19:30:00.000Z","95,375.41","-0.63","-0.61","3,046,195,200"
"2025-02-21T20:00:00.000Z","95,136.78","-0.25","-0.23","1,956,827,136"
"2025-02-21T20:30:00.000Z","94,966.31","-0.18","-0.16","1,960,280,064"
"2025-02-21T21:00:00.000Z","95,151.23","0.19","0.21","2,087,948,288"
"2025-02-21T21:30:00.000Z","95,339.37","0.20","0.22","792,764,416"
"2025-02-21T22:00:00.000Z","95,803.92","0.49","0.51","964,567,040"
"2025-02-21T22:30:00.000Z","95,803.28","0","0.02","1,632,317,440"
"2025-02-21T23:00:00.000Z","96,019.82","0.23","0.24","249,315,328"
"2025-02-21T23:30:00.000Z","96,134.92","0.12","0.14","1,611,796,480"
"2025-02-22T00:00:00.000Z","95,880.98","-0.26","-0.25","1,101,742,080"
"2025-02-22T00:30:00.000Z","96,161.02","0.29","0.31","999,505,920"
"2025-02-22T01:00:00.000Z","96,331.47","0.18","0.20","980,774,912"
"2025-02-22T01:30:00.000Z","96,223.53","-0.11","-0.09","951,828,480"
"2025-02-22T02:00:00.000Z","96,152.61","-0.07","-0.06","70,418,432"
"2025-02-22T02:30:00.000Z","96,315.79","0.17","0.19","892,325,888"
"2025-02-22T03:00:00.000Z","96,338.18","0.02","0.04","852,512,768"
"2025-02-22T03:30:00.000Z","96,290.86","-0.05","-0.03","1,661,464,576"
"2025-02-22T04:00:00.000Z","96,363.58","0.08","0.09","771,837,952"
"2025-02-22T04:30:00.000Z","96,402.30","0.04","0.06","353,284,096"
"2025-02-22T05:00:00.000Z","96,471.25","0.07","0.09","301,662,208"
"2025-02-22T05:30:00.000Z","96,491.34","0.02","0.04","144,388,096"
"2025-02-22T06:00:00.000Z","96,436.32","-0.06","-0.04","1,067,331,584"
"2025-02-22T06:30:00.000Z","96,399.23","-0.04","-0.02","95,137,792"
"2025-02-22T07:00:00.000Z","96,448.34","0.05","0.07","859,795,456"
"2025-02-22T07:30:00.000Z","96,344.38","-0.11","-0.09","2,046,697,472"
"2025-02-22T08:00:00.000Z","96,229.48","-0.12","-0.10","1,758,285,824"
"2025-02-22T08:30:00.000Z","96,214.17","-0.02","0","703,799,296"
"2025-02-22T09:00:00.000Z","96,334.31","0.12","0.14","1,066,577,920"
"2025-02-22T09:30:00.000Z","96,468.94","0.14","0.16","0"
"2025-02-22T10:00:00.000Z","96,511.55","0.04","0.06","841,158,656"
"2025-02-22T10:30:00.000Z","96,488.84","-0.02","-0.01","230,326,272"
"2025-02-22T11:00:00.000Z","96,522.19","0.03","0.05","645,414,912"
"2025-02-22T11:30:00.000Z","96,590.45","0.07","0.09","766,054,400"
"2025-02-22T12:00:00.000Z","96,598.88","0.01","0.03","1,450,225,664"
"2025-02-22T12:30:00.000Z","96,856.45","0.27","0.28","828,723,200"
"2025-02-22T13:00:00.000Z","96,795.94","-0.06","-0.04","689,405,952"
"2025-02-22T13:30:00.000Z","96,558.01","-0.25","-0.23","1,548,062,720"
"2025-02-22T14:00:00.000Z","96,630.75","0.08","0.09","630,796,288"
"2025-02-22T14:30:00.000Z","96,557.21","-0.08","-0.06","424,083,456"
"2025-02-22T15:00:00.000Z","96,593.01","0.04","0.06","506,744,832"
"2025-02-22T15:30:00.000Z","96,638.54","0.05","0.07","430,219,264"
"2025-02-22T16:00:00.000Z","96,704.92","0.07","0.09","499,736,576"
"2025-02-22T16:30:00.000Z","96,537.10","-0.17","-0.16","422,584,320"
"2025-02-22T17:00:00.000Z","96,604.16","0.07","0.09","444,360,704"
"2025-02-22T17:30:00.000Z","96,629.77","0.03","0.04","0"
"2025-02-22T18:00:00.000Z","96,762.84","0.14","0.16","458,969,088"
"2025-02-22T18:30:00.000Z","96,442.30","-0.33","-0.31","584,622,080"
"2025-02-22T19:00:00.000Z","96,567.44","0.13","0.15","2,909,503,488"
"2025-02-22T19:30:00.000Z","96,627.07","0.06","0.08","886,652,928"
"2025-02-22T20:00:00.000Z","96,549.10","-0.08","-0.06","1,220,435,968"
"2025-02-22T20:30:00.000Z","96,585.56","0.04","0.06","401,156,096"
"2025-02-22T21:00:00.000Z","96,545.91","-0.04","-0.02","0"
"2025-02-22T21:30:00.000Z","96,677.33","0.14","0.15","576,518,144"
"2025-02-22T22:00:00.000Z","96,644.75","-0.03","-0.02","686,014,464"
"2025-02-22T22:30:00.000Z","96,638.10","-0.01","0.01","781,135,872"
"2025-02-22T23:00:00.000Z","96,616.95","-0.02","0","1,360,140,288"
"2025-02-22T23:30:00.000Z","96,580.26","-0.04","-0.02","724,342,784"
"2025-02-23T00:00:00.000Z","96,549.05","-0.03","-0.01","44,605,440"
"2025-02-23T00:30:00.000Z","96,648.23","0.10","0.12","0"
"2025-02-23T01:00:00.000Z","96,551.69","-0.10","-0.08","736,167,936"
"2025-02-23T01:30:00.000Z","96,484.46","-0.07","-0.05","1,475,822,592"
"2025-02-23T02:00:00.000Z","96,461.44","-0.02","-0.01","23,951,360"
"2025-02-23T02:30:00.000Z","96,428.85","-0.03","-0.02","662,511,616"
"2025-02-23T03:00:00.000Z","96,573.34","0.15","0.17","2,074,486,784"
"2025-02-23T03:30:00.000Z","96,453.94","-0.12","-0.11","27,041,792"
"2025-02-23T04:00:00.000Z","96,487.48","0.03","0.05","670,030,848"
"2025-02-23T04:30:00.000Z","96,418.38","-0.07","-0.05","690,584,576"
"2025-02-23T05:00:00.000Z","96,330.60","-0.09","-0.07","81,238,016"
"2025-02-23T05:30:00.000Z","96,239.49","-0.09","-0.08","744,448,000"
"2025-02-23T06:00:00.000Z","96,307.98","0.07","0.09","68,364,288"
"2025-02-23T06:30:00.000Z","96,351.59","0.05","0.06","85,408,768"
"2025-02-23T07:00:00.000Z","96,431.53","0.08","0.10","71,691,264"
"2025-02-23T07:30:00.000Z","96,557.98","0.13","0.15","1,536,801,792"
"2025-02-23T08:00:00.000Z","96,374.08","-0.19","-0.17","718,245,888"
"2025-02-23T08:30:00.000Z","96,375.43","0","0.02","722,413,568"
"2025-02-23T09:00:00.000Z","96,337.82","-0.04","-0.02","1,320,340,480"
"2025-02-23T09:30:00.000Z","96,320.22","-0.02","0","1,315,848,192"
"2025-02-23T10:00:00.000Z","96,265.05","-0.06","-0.04","613,306,368"
"2025-02-23T10:30:00.000Z","96,177.21","-0.09","-0.07","749,296,640"
"2025-02-23T11:00:00.000Z","96,216.02","0.04","0.06","682,960,896"
"2025-02-23T11:30:00.000Z","96,135.63","-0.08","-0.07","61,462,528"
"2025-02-23T12:00:00.000Z","95,841.63","-0.31","-0.29","718,331,904"
"2025-02-23T12:30:00.000Z","95,727.05","-0.12","-0.10","1,022,210,048"
"2025-02-23T13:00:00.000Z","95,748.65","0.02","0.04","897,664,000"
"2025-02-23T13:30:00.000Z","95,948.71","0.21","0.23","747,646,976"
"2025-02-23T14:00:00.000Z","95,992.68","0.05","0.06","52,675,584"
"2025-02-23T14:30:00.000Z","95,696.21","-0.31","-0.29","936,541,184"
"2025-02-23T15:00:00.000Z","95,718.82","0.02","0.04","181,943,296"
"2025-02-23T15:30:00.000Z","95,469.65","-0.26","-0.24","836,850,688"
"2025-02-23T16:00:00.000Z","95,567.82","0.10","0.12","640,191,488"
"2025-02-23T16:30:00.000Z","95,500.34","-0.07","-0.05","1,330,639,872"
"2025-02-23T17:00:00.000Z","95,290.48","-0.22","-0.20","684,862,464"
"2025-02-23T17:30:00.000Z","95,665.65","0.39","0.41","1,498,274,816"
"2025-02-23T18:00:00.000Z","95,860.56","0.20","0.22","633,985,024"
"2025-02-23T18:30:00.000Z","95,745.34","-0.12","-0.10","666,318,848"
"2025-02-23T19:00:00.000Z","95,859.73","0.12","0.14","804,671,488"
"2025-02-23T19:30:00.000Z","95,751.16","-0.11","-0.09","801,017,856"
"2025-02-23T20:00:00.000Z","95,745.94","-0.01","0.01","681,264,128"
"2025-02-23T20:30:00.000Z","95,787.87","0.04","0.06","1,284,575,232"
"2025-02-23T21:00:00.000Z","95,707.61","-0.08","-0.07","1,426,617,344"
"2025-02-23T21:30:00.000Z","95,768.49","0.06","0.08","29,302,784"
"2025-02-23T22:00:00.000Z","95,607.28","-0.17","-0.15","1,698,834,432"
"2025-02-23T22:30:00.000Z","95,865.23","0.27","0.29","1,300,485,120"
