"Date","Close","% Change","% Change vs Average","Volume"
"2025-02-21T10:00:00.000Z","37.66","0.12","0.10","85,702"
"2025-02-21T10:30:00.000Z","37.67","0.04","0.02","268,608"
"2025-02-21T11:00:00.000Z","37.72","0.12","0.09","57,119"
"2025-02-21T11:30:00.000Z","37.64","-0.21","-0.24","36,037"
"2025-02-21T12:00:00.000Z","37.69","0.13","0.11","50,289"
"2025-02-21T12:30:00.000Z","37.83","0.37","0.35","81,447"
"2025-02-21T13:00:00.000Z","37.81","-0.04","-0.06","43,941"
"2025-02-21T13:30:00.000Z","37.77","-0.12","-0.14","57,633"
"2025-02-21T14:00:00.000Z","37.65","-0.32","-0.34","89,852"
"2025-02-21T14:30:00.000Z","37.74","0.25","0.23","214,100"
"2025-02-21T15:00:00.000Z","37.72","-0.08","-0.10","138,968"
"2025-02-21T15:30:00.000Z","37.69","-0.05","-0.08","194,228"
"2025-02-21T16:00:00.000Z","37.83","0.34","0.32","251,930"
"2025-02-24T08:00:00.000Z","37.85","0.08","0.05","98,368"
"2025-02-24T08:30:00.000Z","37.79","-0.17","-0.20","84,167"
"2025-02-24T09:00:00.000Z","37.92","0.34","0.32","108,681"
"2025-02-24T09:30:00.000Z","37.96","0.09","0.07","37,576"
"2025-02-24T10:00:00.000Z","37.94","-0.04","-0.06","44,982"
"2025-02-24T10:30:00.000Z","37.97","0.08","0.05","114,742"
"2025-02-24T11:00:00.000Z","38.05","0.21","0.19","70,962"
"2025-02-24T11:30:00.000Z","38.06","0.03","0","69,031"
"2025-02-24T12:00:00.000Z","38.02","-0.11","-0.13","61,204"
"2025-02-24T12:30:00.000Z","38.01","-0.03","-0.05","78,628"
"2025-02-24T13:00:00.000Z","38.04","0.08","0.05","63,044"
"2025-02-24T13:30:00.000Z","38.04","0.01","-0.01","45,175"
"2025-02-24T14:00:00.000Z","38.03","-0.03","-0.05","87,178"
"2025-02-24T14:30:00.000Z","37.81","-0.60","-0.63","144,948"
"2025-02-24T15:00:00.000Z","37.87","0.16","0.13","171,651"
"2025-02-24T15:30:00.000Z","37.79","-0.18","-0.21","137,495"
"2025-02-24T16:00:00.000Z","37.85","0.15","0.12","179,654"
"2025-02-25T08:00:00.000Z","38.57","1.90","1.88","249,370"
"2025-02-25T08:30:00.000Z","38.63","0.14","0.12","163,362"
"2025-02-25T09:00:00.000Z","38.69","0.18","0.16","97,467"
"2025-02-25T09:30:00.000Z","38.78","0.21","0.18","97,217"
"2025-02-25T10:00:00.000Z","38.87","0.24","0.22","153,291"
"2025-02-25T10:30:00.000Z","38.90","0.08","0.05","71,089"
"2025-02-25T11:00:00.000Z","38.94","0.09","0.07","68,735"
"2025-02-25T11:30:00.000Z","39.02","0.22","0.19","165,960"
"2025-02-25T12:00:00.000Z","38.96","-0.17","-0.19","43,849"
"2025-02-25T12:30:00.000Z","39.04","0.23","0.21","55,429"
"2025-02-25T13:00:00.000Z","39.17","0.33","0.31","116,404"
"2025-02-25T13:30:00.000Z","39.17","-0.03","-0.05","127,012"
"2025-02-25T14:00:00.000Z","39.17","0.01","-0.01","108,045"
"2025-02-25T14:30:00.000Z","38.85","-0.80","-0.83","164,150"
"2025-02-25T15:00:00.000Z","38.69","-0.41","-0.44","281,769"
"2025-02-25T15:30:00.000Z","38.67","-0.06","-0.09","181,639"
"2025-02-25T16:00:00.000Z","38.75","0.21","0.18","194,504"
"2025-02-26T08:00:00.000Z","38.63","-0.31","-0.33","121,776"
"2025-02-26T08:30:00.000Z","38.65","0.04","0.01","91,604"
"2025-02-26T09:00:00.000Z","38.72","0.19","0.17","85,784"
"2025-02-26T09:30:00.000Z","38.63","-0.23","-0.26","81,404"
"2025-02-26T10:00:00.000Z","38.67","0.10","0.08","79,136"
"2025-02-26T10:30:00.000Z","38.63","-0.09","-0.12","105,830"
"2025-02-26T11:00:00.000Z","38.68","0.12","0.09","52,277"
"2025-02-26T11:30:00.000Z","38.68","0","-0.02","76,209"
"2025-02-26T12:00:00.000Z","38.88","0.52","0.49","24,064"
"2025-02-26T12:30:00.000Z","38.87","-0.04","-0.06","75,469"
"2025-02-26T13:00:00.000Z","38.82","-0.12","-0.14","66,359"
"2025-02-26T13:30:00.000Z","38.81","-0.04","-0.06","59,476"
"2025-02-26T14:00:00.000Z","38.84","0.09","0.07","88,912"
"2025-02-26T14:30:00.000Z","39.01","0.45","0.43","236,819"
"2025-02-26T15:00:00.000Z","39.15","0.33","0.31","184,527"
"2025-02-26T15:30:00.000Z","39.30","0.40","0.37","141,293"
"2025-02-26T16:00:00.000Z","39.33","0.06","0.04","212,679"
"2025-02-27T08:00:00.000Z","39.33","0","-0.02","93,183"
"2025-02-27T08:30:00.000Z","39.35","0.06","0.04","111,263"
"2025-02-27T09:00:00.000Z","39.31","-0.11","-0.14","68,142"
"2025-02-27T09:30:00.000Z","39.34","0.09","0.06","62,072"
"2025-02-27T10:00:00.000Z","39.32","-0.05","-0.08","78,933"
"2025-02-27T10:30:00.000Z","39.34","0.05","0.03","48,393"
"2025-02-27T11:00:00.000Z","39.38","0.11","0.09","55,975"
"2025-02-27T11:30:00.000Z","39.29","-0.24","-0.27","63,470"
"2025-02-27T12:00:00.000Z","39.13","-0.42","-0.44","71,758"
"2025-02-27T12:30:00.000Z","39.07","-0.14","-0.17","77,527"
"2025-02-27T13:00:00.000Z","38.99","-0.22","-0.24","114,265"
"2025-02-27T13:30:00.000Z","38.85","-0.36","-0.38","142,647"
"2025-02-27T14:00:00.000Z","38.74","-0.27","-0.29","129,966"
"2025-02-27T14:30:00.000Z","38.81","0.18","0.16","132,510"
"2025-02-27T15:00:00.000Z","39.08","0.68","0.66","207,701"
"2025-02-27T15:30:00.000Z","39.16","0.22","0.19","179,710"
"2025-02-27T16:00:00.000Z","39.33","0.43","0.41","423,398"
"2025-02-28T08:00:00.000Z","39.03","-0.75","-0.77","99,785"
"2025-02-28T08:30:00.000Z","38.96","-0.19","-0.22","107,816"
"2025-02-28T09:00:00.000Z","39.14","0.46","0.44","95,433"
"2025-02-28T09:30:00.000Z","39.10","-0.11","-0.14","96,623"
"2025-02-28T10:00:00.000Z","39.07","-0.06","-0.09","76,283"
"2025-02-28T10:30:00.000Z","39.15","0.22","0.19","77,361"
"2025-02-28T11:00:00.000Z","39.13","-0.05","-0.08","74,312"
"2025-02-28T11:30:00.000Z","39.15","0.04","0.01","69,110"
"2025-02-28T12:00:00.000Z","39.08","-0.19","-0.22","114,277"
"2025-02-28T12:30:00.000Z","39.11","0.09","0.06","73,112"
"2025-02-28T13:00:00.000Z","39.11","0","-0.02","77,422"
"2025-02-28T13:30:00.000Z","39.13","0.04","0.01","108,826"
"2025-02-28T14:00:00.000Z","39.20","0.19","0.17","79,390"
"2025-02-28T14:30:00.000Z","39.33","0.33","0.31","170,984"
"2025-02-28T15:00:00.000Z","39.34","0.03","0","197,768"
"2025-02-28T15:30:00.000Z","39.20","-0.36","-0.38","163,024"
"2025-02-28T16:00:00.000Z","39.17","-0.06","-0.09","238,198"
"2025-03-03T08:00:00.000Z","38.88","-0.75","-0.78","102,404"
"2025-03-03T08:30:00.000Z","38.86","-0.05","-0.08","246,077"
"2025-03-03T09:00:00.000Z","39.08","0.58","0.55","162,106"
"2025-03-03T09:30:00.000Z","39.26","0.45","0.42","129,925"
"2025-03-03T10:00:00.000Z","39.33","0.19","0.17","69,007"
"2025-03-03T10:30:00.000Z","39.49","0.38","0.36","88,491"
"2025-03-03T11:00:00.000Z","39.50","0.04","0.01","91,465"
"2025-03-03T11:30:00.000Z","39.59","0.23","0.20","64,004"
"2025-03-03T12:00:00.000Z","39.53","-0.16","-0.19","113,449"
"2025-03-03T12:30:00.000Z","39.67","0.37","0.34","123,417"
"2025-03-03T13:00:00.000Z","39.79","0.32","0.29","145,340"
"2025-03-03T13:30:00.000Z","39.67","-0.33","-0.35","75,999"
"2025-03-03T14:00:00.000Z","39.78","0.30","0.28","92,024"
"2025-03-03T14:30:00.000Z","39.75","-0.09","-0.11","230,086"
"2025-03-03T15:00:00.000Z","39.74","-0.01","-0.04","209,225"
