"Date","Price","Open","High","Low","Vol.","Change %"
"01/15/2017","2.60","2.58","2.67","2.48","2.37B","0.39%"
"01/08/2017","2.59","2.59","2.73","2.54","3.41B","0.39%"
"01/01/2017","2.58","2.61","2.66","2.48","4.51B","-3.37%"
"12/25/2016","2.67","2.80","3.00","2.57","6.88B","-2.55%"
"12/18/2016","2.74","2.49","2.75","2.48","3.54B","9.16%"
"12/11/2016","2.51","2.25","2.52","2.19","3.81B","9.13%"
"12/04/2016","2.30","2.25","2.42","2.23","2.35B","4.07%"
"11/27/2016","2.21","2.35","2.37","2.12","2.68B","-5.96%"
"11/20/2016","2.35","2.35","2.38","2.31","1.41B","0.86%"
"11/13/2016","2.33","2.20","2.37","2.09","4.37B","5.91%"
"11/06/2016","2.20","1.74","2.22","1.67","4.42B","30.18%"
"10/30/2016","1.69","1.77","1.80","1.66","1.66B","-3.98%"
"10/23/2016","1.76","1.70","1.82","1.70","1.75B","4.14%"
"10/16/2016","1.69","1.65","1.70","1.64","1.26B","2.42%"
"10/09/2016","1.65","1.68","1.69","1.59","1.82B","-1.20%"
"10/02/2016","1.67","1.71","1.74","1.66","1.48B","-2.34%"
"09/25/2016","1.71","1.61","1.73","1.59","1.72B","5.56%"
"09/18/2016","1.62","1.59","1.64","1.57","1.67B","3.18%"
"09/11/2016","1.57","1.47","1.58","1.43","2.81B","5.37%"
"09/04/2016","1.49","1.57","1.58","1.48","1.72B","-4.49%"
"08/28/2016","1.56","1.56","1.58","1.53","1.70B","0.65%"
"08/21/2016","1.55","1.56","1.58","1.52","1.59B","-0.64%"
"08/14/2016","1.56","1.58","1.59","1.52","2.08B","-1.27%"
"08/07/2016","1.58","1.48","1.58","1.45","3.16B","8.22%"
"07/31/2016","1.46","1.43","1.46","1.39","1.53B","2.10%"
"07/24/2016","1.43","1.38","1.43","1.37","1.91B","4.38%"
"07/17/2016","1.37","1.33","1.37","1.32","1.61B","3.79%"
"07/10/2016","1.32","1.29","1.34","1.29","1.96B","3.94%"
"07/03/2016","1.27","1.16","1.28","1.15","1.52B","8.55%"
"06/26/2016","1.17","1.13","1.18","1.11","1.80B","2.63%"
"06/19/2016","1.14","1.19","1.21","1.13","2.02B","-2.56%"
"06/12/2016","1.17","1.16","1.19","1.15","1.79B","0.86%"
"06/05/2016","1.16","1.17","1.19","1.15","1.62B","0.00%"
"05/29/2016","1.16","1.15","1.19","1.14","1.59B","0.87%"
"05/22/2016","1.15","1.11","1.15","1.10","1.88B","3.60%"
"05/15/2016","1.11","1.02","1.11","1.01","2.93B","8.82%"
"05/08/2016","1.02","0.89","1.02","0.87","3.71B","15.91%"
"05/01/2016","0.88","0.90","0.91","0.86","1.44B","-1.12%"
"04/24/2016","0.89","0.91","0.93","0.88","1.46B","-2.20%"
"04/17/2016","0.91","0.93","0.93","0.90","1.22B","-2.15%"
"04/10/2016","0.93","0.90","0.94","0.88","1.88B","4.49%"
"04/03/2016","0.89","0.91","0.92","0.87","1.82B","-1.11%"
"03/27/2016","0.90","0.86","0.91","0.86","1.63B","4.65%"
"03/20/2016","0.86","0.84","0.87","0.83","1.25B","1.18%"
"03/13/2016","0.85","0.80","0.86","0.79","1.68B","4.94%"
"03/06/2016","0.81","0.81","0.81","0.78","1.30B","0.00%"
"02/28/2016","0.81","0.79","0.83","0.78","1.38B","2.53%"
"02/21/2016","0.79","0.77","0.80","0.77","1.87B","3.95%"
"02/14/2016","0.76","0.65","0.77","0.65","2.85B","18.75%"
"02/07/2016","0.64","0.65","0.66","0.62","2.05B","-3.03%"
"01/31/2016","0.66","0.73","0.74","0.66","1.91B","-9.59%"
"01/24/2016","0.73","0.71","0.73","0.69","1.32B","2.82%"
"01/17/2016","0.71","0.69","0.72","0.66","1.68B","4.41%"
"01/10/2016","0.68","0.74","0.77","0.67","2.80B","-8.11%"
"01/03/2016","0.74","0.81","0.84","0.74","2.34B","-9.76%"
"12/27/2015","0.82","0.82","0.85","0.81","674.56M","-1.20%"
"12/20/2015","0.83","0.81","0.83","0.81","589.20M","3.75%"
"12/13/2015","0.80","0.81","0.84","0.80","1.47B","-1.23%"
"12/06/2015","0.81","0.84","0.84","0.81","1.48B","-3.57%"
"11/29/2015","0.84","0.79","0.85","0.78","1.74B","7.69%"
"11/22/2015","0.78","0.79","0.79","0.77","663.28M","0.00%"
"11/15/2015","0.78","0.75","0.79","0.75","1.45B","5.41%"
"11/08/2015","0.74","0.78","0.79","0.74","2.25B","-6.33%"
"11/01/2015","0.79","0.71","0.80","0.69","2.66B","11.27%"
"10/25/2015","0.71","0.72","0.72","0.69","1.30B","0.00%"
"10/18/2015","0.71","0.70","0.72","0.68","1.63B","1.43%"
"10/11/2015","0.70","0.65","0.70","0.65","2.11B","7.69%"
"10/04/2015","0.65","0.62","0.66","0.62","2.13B","4.84%"
"09/27/2015","0.62","0.59","0.62","0.58","2.21B","5.08%"
"09/20/2015","0.59","0.58","0.60","0.56","1.42B","1.72%"
"09/13/2015","0.58","0.57","0.59","0.56","1.29B","1.75%"
"09/06/2015","0.57","0.56","0.57","0.55","1.19B","5.56%"
"08/30/2015","0.54","0.57","0.57","0.54","1.47B","-5.26%"
"08/23/2015","0.57","0.51","0.57","0.50","2.70B","5.56%"
"08/16/2015","0.54","0.59","0.59","0.54","1.62B","-8.47%"
"08/09/2015","0.59","0.57","0.60","0.57","1.97B","3.51%"
"08/02/2015","0.57","0.50","0.58","0.50","2.95B","14.00%"
"07/26/2015","0.50","0.48","0.51","0.48","1.03B","2.04%"
"07/19/2015","0.49","0.50","0.50","0.48","1.05B","-2.00%"
"07/12/2015","0.50","0.50","0.50","0.49","1.23B","2.04%"
"07/05/2015","0.49","0.51","0.51","0.48","1.72B","-3.92%"
"06/28/2015","0.51","0.51","0.52","0.50","1.16B","-1.92%"
"06/21/2015","0.52","0.55","0.55","0.52","1.95B","-5.45%"
"06/14/2015","0.55","0.53","0.55","0.52","1.45B","3.77%"
"06/07/2015","0.53","0.55","0.56","0.53","1.74B","-5.36%"
"05/31/2015","0.56","0.56","0.57","0.54","1.48B","1.82%"
"05/24/2015","0.55","0.52","0.56","0.51","1.35B","5.77%"
"05/17/2015","0.52","0.53","0.54","0.52","1.23B","-1.89%"
"05/10/2015","0.53","0.51","0.54","0.51","1.75B","1.92%"
"05/03/2015","0.52","0.57","0.57","0.51","2.49B","-8.77%"
"04/26/2015","0.57","0.55","0.57","0.55","1.15B","3.64%"
"04/19/2015","0.55","0.56","0.56","0.54","1.17B","-1.79%"
"04/12/2015","0.56","0.57","0.57","0.55","1.15B","-1.75%"
"04/05/2015","0.57","0.52","0.57","0.52","1.93B","7.55%"
"03/29/2015","0.53","0.54","0.54","0.52","1.13B","0.00%"
"03/22/2015","0.53","0.57","0.58","0.51","1.93B","-10.17%"
"03/15/2015","0.59","0.57","0.59","0.57","1.72B","3.51%"
"03/08/2015","0.57","0.56","0.58","0.56","1.78B","1.79%"
"03/01/2015","0.56","0.55","0.57","0.55","1.27B","1.82%"
"02/22/2015","0.55","0.56","0.56","0.55","708.55M","-1.79%"
"02/15/2015","0.56","0.56","0.56","0.55","701.48M","0.00%"
"02/08/2015","0.56","0.51","0.56","0.50","1.81B","9.80%"
"02/01/2015","0.51","0.48","0.52","0.47","975.56M","6.25%"
"01/25/2015","0.48","0.52","0.52","0.48","1.30B","-7.69%"
"01/18/2015","0.52","0.50","0.52","0.49","565.22M","4.00%"
"01/11/2015","0.50","0.50","0.51","0.48","953.17M","0.00%"
"01/04/2015","0.50","0.50","0.50","0.48","1.21B","0.00%"
"12/28/2014","0.50","0.51","0.52","0.50","475.44M","-1.96%"
"12/21/2014","0.51","0.51","0.53","0.51","356.54M","0.00%"
"12/14/2014","0.51","0.50","0.52","0.48","1.34B","4.08%"
"12/07/2014","0.49","0.53","0.53","0.49","1.13B","-7.55%"
"11/30/2014","0.53","0.52","0.53","0.51","1.07B","1.92%"
"11/23/2014","0.52","0.51","0.53","0.51","670.34M","1.96%"
"11/16/2014","0.51","0.49","0.51","0.49","1.03B","4.08%"
"11/09/2014","0.49","0.49","0.50","0.48","1.10B","0.00%"
"11/02/2014","0.49","0.50","0.52","0.49","1.85B","0.00%"
"10/26/2014","0.49","0.46","0.49","0.46","932.62M","6.52%"
"10/19/2014","0.46","0.44","0.46","0.43","1.22B","4.55%"
"10/12/2014","0.44","0.42","0.45","0.42","1.82B","4.76%"
"10/05/2014","0.42","0.46","0.46","0.42","1.76B","-8.70%"
"09/28/2014","0.46","0.46","0.47","0.44","1.36B","0.00%"
"09/21/2014","0.46","0.49","0.49","0.46","1.12B","-4.17%"
"09/14/2014","0.48","0.48","0.49","0.47","1.51B","0.00%"
"09/07/2014","0.48","0.50","0.50","0.48","1.20B","-4.00%"
"08/31/2014","0.50","0.49","0.50","0.48","1.20B","2.04%"
"08/24/2014","0.49","0.48","0.49","0.48","993.65M","2.08%"
"08/17/2014","0.48","0.48","0.49","0.47","1.28B","0.00%"
"08/10/2014","0.48","0.48","0.48","0.47","1.52B","2.13%"
"08/03/2014","0.47","0.44","0.48","0.43","2.07B","6.82%"
"07/27/2014","0.44","0.45","0.45","0.44","1.42B","0.00%"
"07/20/2014","0.44","0.46","0.47","0.44","1.36B","-4.35%"
"07/13/2014","0.46","0.48","0.49","0.46","1.88B","-4.17%"
"07/06/2014","0.48","0.47","0.48","0.46","1.19B","2.13%"
"06/29/2014","0.47","0.46","0.47","0.46","817.93M","2.17%"
"06/22/2014","0.46","0.47","0.47","0.46","1.47B","-2.13%"
"06/15/2014","0.47","0.49","0.49","0.47","1.40B","-4.08%"
"06/08/2014","0.49","0.48","0.49","0.47","1.30B","2.08%"
"06/01/2014","0.48","0.48","0.48","0.47","935.69M","2.13%"
"05/25/2014","0.47","0.47","0.48","0.46","845.39M","2.17%"
"05/18/2014","0.46","0.45","0.47","0.45","1.15B","2.22%"
"05/11/2014","0.45","0.45","0.47","0.45","1.35B","0.00%"
"05/04/2014","0.45","0.46","0.47","0.44","1.92B","-2.17%"
"04/27/2014","0.46","0.47","0.47","0.46","1.06B","-2.13%"
"04/20/2014","0.47","0.46","0.49","0.46","1.34B","2.17%"
"04/13/2014","0.46","0.46","0.47","0.45","983.49M","2.22%"
"04/06/2014","0.45","0.45","0.48","0.45","2.05B","0.00%"
"03/30/2014","0.45","0.45","0.48","0.45","2.14B","0.00%"
"03/23/2014","0.45","0.46","0.47","0.44","2.11B","-2.17%"
"03/16/2014","0.46","0.45","0.47","0.45","1.72B","2.22%"
"03/09/2014","0.45","0.46","0.46","0.44","1.68B","-2.17%"
"03/02/2014","0.46","0.45","0.47","0.45","1.44B","0.00%"
"02/23/2014","0.46","0.47","0.48","0.45","1.72B","-2.13%"
"02/16/2014","0.47","0.45","0.47","0.44","1.73B","4.44%"
"02/09/2014","0.45","0.40","0.45","0.40","3.03B","12.50%"
"02/02/2014","0.40","0.40","0.40","0.38","1.25B","2.56%"
"01/26/2014","0.39","0.39","0.39","0.38","1.10B","0.00%"
"01/19/2014","0.39","0.40","0.40","0.39","1.02B","-2.50%"
"01/12/2014","0.40","0.39","0.41","0.38","1.22B","2.56%"
"01/05/2014","0.39","0.40","0.41","0.39","1.56B","0.00%"
"12/29/2013","0.39","0.39","0.40","0.39","1.00B","0.00%"
"12/22/2013","0.39","0.39","0.40","0.39","628.07M","0.00%"
"12/15/2013","0.39","0.38","0.39","0.37","1.58B","2.63%"
"12/08/2013","0.38","0.39","0.39","0.38","1.77B","-2.56%"
"12/01/2013","0.39","0.39","0.40","0.39","1.71B","0.00%"
"11/24/2013","0.39","0.38","0.40","0.38","1.30B","2.63%"
"11/17/2013","0.38","0.40","0.40","0.38","1.10B","-5.00%"
"11/10/2013","0.40","0.39","0.41","0.39","1.70B","2.56%"
"11/03/2013","0.39","0.38","0.39","0.36","2.32B","2.63%"
"10/27/2013","0.38","0.38","0.38","0.38","1.49B","0.00%"
"10/20/2013","0.38","0.40","0.40","0.38","1.19B","-5.00%"
"10/13/2013","0.40","0.38","0.40","0.38","1.05B","5.26%"
"10/06/2013","0.38","0.39","0.39","0.38","1.17B","-2.56%"
"09/29/2013","0.39","0.39","0.39","0.38","1.30B","0.00%"
"09/22/2013","0.39","0.39","0.40","0.39","1.04B","0.00%"
"09/15/2013","0.39","0.40","0.40","0.39","1.26B","-2.50%"
"09/08/2013","0.40","0.38","0.40","0.37","1.40B","8.11%"
"09/01/2013","0.37","0.37","0.38","0.37","908.45M","0.00%"
"08/25/2013","0.37","0.37","0.38","0.37","1.55B","0.00%"
"08/18/2013","0.37","0.38","0.38","0.37","1.26B","-2.63%"
"08/11/2013","0.38","0.35","0.39","0.33","2.67B","5.56%"
"08/04/2013","0.36","0.37","0.37","0.35","1.89B","-2.70%"
"07/28/2013","0.37","0.35","0.37","0.35","1.20B","5.71%"
"07/21/2013","0.35","0.36","0.36","0.35","1.29B","-2.78%"
"07/14/2013","0.36","0.37","0.37","0.35","1.36B","-2.70%"
"07/07/2013","0.37","0.36","0.37","0.35","1.08B","2.78%"
"06/30/2013","0.36","0.35","0.36","0.35","781.00M","2.86%"
"06/23/2013","0.35","0.36","0.36","0.35","2.86B","-2.78%"
"06/16/2013","0.36","0.36","0.39","0.35","3.24B","0.00%"
"06/09/2013","0.36","0.36","0.36","0.35","1.31B","0.00%"
"06/02/2013","0.36","0.36","0.37","0.35","1.89B","0.00%"
"05/26/2013","0.36","0.37","0.37","0.36","1.48B","0.00%"
"05/19/2013","0.36","0.37","0.37","0.35","1.75B","-2.70%"
"05/12/2013","0.37","0.36","0.37","0.35","1.68B","2.78%"
"05/05/2013","0.36","0.35","0.36","0.34","2.43B","2.86%"
"04/28/2013","0.35","0.34","0.35","0.33","1.51B","2.94%"
"04/21/2013","0.34","0.31","0.34","0.31","1.86B","9.68%"
"04/14/2013","0.31","0.33","0.33","0.31","2.14B","-6.06%"
"04/07/2013","0.33","0.31","0.33","0.30","2.83B","6.45%"
"03/31/2013","0.31","0.32","0.32","0.30","2.01B","-3.12%"
"03/24/2013","0.32","0.31","0.32","0.31","1.20B","3.23%"
"03/17/2013","0.31","0.31","0.32","0.31","1.57B","-3.12%"
"03/10/2013","0.32","0.32","0.32","0.31","1.84B","0.00%"
"03/03/2013","0.32","0.32","0.33","0.31","1.62B","0.00%"
"02/24/2013","0.32","0.31","0.32","0.31","2.59B","3.23%"
"02/17/2013","0.31","0.32","0.32","0.31","2.10B","-3.12%"
"02/10/2013","0.32","0.31","0.32","0.30","3.16B","3.23%"
"02/03/2013","0.31","0.31","0.31","0.30","2.16B","0.00%"
"01/27/2013","0.31","0.31","0.32","0.30","1.86B","0.00%"
"01/20/2013","0.31","0.30","0.31","0.30","1.52B","3.33%"
"01/13/2013","0.30","0.31","0.31","0.30","2.00B","-3.23%"
"01/06/2013","0.31","0.33","0.33","0.30","2.79B","-6.06%"
"12/30/2012","0.33","0.30","0.33","0.30","1.63B","10.00%"
"12/23/2012","0.30","0.31","0.31","0.30","844.73M","-3.23%"
"12/16/2012","0.31","0.31","0.32","0.31","2.12B","0.00%"
"12/09/2012","0.31","0.30","0.32","0.30","2.45B","3.33%"
"12/02/2012","0.30","0.30","0.30","0.29","2.30B","0.00%"
"11/25/2012","0.30","0.30","0.31","0.30","2.16B","0.00%"
"11/18/2012","0.30","0.29","0.30","0.28","1.44B","7.14%"
"11/11/2012","0.28","0.31","0.31","0.28","2.85B","-6.67%"
"11/04/2012","0.30","0.31","0.33","0.30","2.81B","-3.23%"
"10/28/2012","0.31","0.30","0.32","0.30","1.08B","3.33%"
"10/21/2012","0.30","0.30","0.31","0.30","2.08B","0.00%"
"10/14/2012","0.30","0.32","0.33","0.30","1.97B","-6.25%"
"10/07/2012","0.32","0.33","0.33","0.31","1.51B","-3.03%"
"09/30/2012","0.33","0.34","0.34","0.32","2.22B","0.00%"
"09/23/2012","0.33","0.34","0.35","0.33","2.32B","-2.94%"
"09/16/2012","0.34","0.35","0.35","0.33","1.97B","-2.86%"
"09/09/2012","0.35","0.33","0.35","0.33","1.85B","2.94%"
"09/02/2012","0.34","0.34","0.35","0.32","2.61B","-2.86%"
"08/26/2012","0.35","0.36","0.37","0.35","1.69B","-2.78%"
"08/19/2012","0.36","0.36","0.37","0.36","1.70B","-2.70%"
"08/12/2012","0.37","0.37","0.37","0.36","2.11B","0.00%"
"08/05/2012","0.37","0.35","0.38","0.35","3.39B","8.82%"
"07/29/2012","0.34","0.34","0.35","0.33","1.78B","0.00%"
"07/22/2012","0.34","0.31","0.34","0.31","1.93B","6.25%"
"07/15/2012","0.32","0.31","0.33","0.30","2.25B","3.23%"
"07/08/2012","0.31","0.33","0.34","0.31","2.10B","-8.82%"
"07/01/2012","0.34","0.35","0.35","0.33","1.46B","-2.86%"
"06/24/2012","0.35","0.33","0.35","0.31","2.60B","9.38%"
"06/17/2012","0.32","0.30","0.34","0.30","3.62B","3.23%"
"06/10/2012","0.31","0.31","0.32","0.30","2.81B","3.33%"
"06/03/2012","0.30","0.30","0.32","0.29","2.06B","0.00%"
"05/27/2012","0.30","0.32","0.32","0.30","1.49B","-3.23%"
"05/20/2012","0.31","0.30","0.31","0.30","2.23B","3.33%"
"05/13/2012","0.30","0.33","0.34","0.30","2.41B","-9.09%"
