"Date","Close","% Change","% Change vs Average","Volume"
"2025-03-12T04:30:00.000Z","81,813.04","-0.10","-0.10","0"
"2025-03-12T04:35:00.000Z","81,716.29","-0.12","-0.12","349,614,080"
"2025-03-12T04:40:00.000Z","81,717.05","0","0","109,457,408"
"2025-03-12T04:45:00.000Z","81,640.02","-0.09","-0.09","0"
"2025-03-12T04:50:00.000Z","81,723.49","0.10","0.10","408,162,304"
"2025-03-12T04:55:00.000Z","81,761.10","0.05","0.05","62,484,480"
"2025-03-12T05:00:00.000Z","81,845.53","0.10","0.10","0"
"2025-03-12T05:05:00.000Z","81,656.85","-0.23","-0.23","654,344,192"
"2025-03-12T05:10:00.000Z","81,660.52","0","0","48,492,544"
"2025-03-12T05:15:00.000Z","81,748.58","0.11","0.11","0"
"2025-03-12T05:20:00.000Z","81,717.91","-0.04","-0.04","0"
"2025-03-12T05:25:00.000Z","81,767.86","0.06","0.06","0"
"2025-03-12T05:30:00.000Z","81,883.21","0.14","0.14","0"
"2025-03-12T05:35:00.000Z","81,886.52","0","0","905,814,016"
"2025-03-12T05:40:00.000Z","81,817.23","-0.08","-0.09","0"
"2025-03-12T05:45:00.000Z","81,937.62","0.15","0.15","137,261,056"
"2025-03-12T05:50:00.000Z","81,939.68","0","0","0"
"2025-03-12T05:55:00.000Z","81,972.27","0.04","0.04","286,826,496"
"2025-03-12T06:00:00.000Z","81,842.21","-0.16","-0.16","518,926,336"
"2025-03-12T06:05:00.000Z","81,655.72","-0.23","-0.23","0"
"2025-03-12T06:10:00.000Z","81,559.64","-0.12","-0.12","0"
"2025-03-12T06:15:00.000Z","81,571.04","0.01","0.01","0"
"2025-03-12T06:20:00.000Z","81,617.32","0.06","0.06","131,469,312"
"2025-03-12T06:25:00.000Z","81,715.53","0.12","0.12","0"
"2025-03-12T06:30:00.000Z","81,643.59","-0.09","-0.09","729,407,488"
"2025-03-12T06:35:00.000Z","81,668.72","0.03","0.03","0"
"2025-03-12T06:40:00.000Z","81,675.26","0.01","0.01","0"
"2025-03-12T06:45:00.000Z","81,417.91","-0.32","-0.32","0"
"2025-03-12T06:50:00.000Z","81,425.66","0.01","0.01","88,727,552"
"2025-03-12T06:55:00.000Z","81,459.24","0.04","0.04","0"
"2025-03-12T07:00:00.000Z","81,442.08","-0.02","-0.02","456,278,016"
"2025-03-12T07:05:00.000Z","81,589.31","0.18","0.18","0"
"2025-03-12T07:10:00.000Z","81,459.52","-0.16","-0.16","1,044,676,608"
"2025-03-12T07:15:00.000Z","81,352.95","-0.13","-0.13","0"
"2025-03-12T07:20:00.000Z","81,522.52","0.21","0.21","0"
"2025-03-12T07:25:00.000Z","81,768.38","0.30","0.30","0"
"2025-03-12T07:30:00.000Z","81,772.18","0","0","191,524,864"
"2025-03-12T07:35:00.000Z","81,808.61","0.04","0.04","89,243,648"
"2025-03-12T07:40:00.000Z","81,813.62","0.01","0.01","636,882,944"
"2025-03-12T07:45:00.000Z","82,048.13","0.29","0.29","0"
"2025-03-12T07:50:00.000Z","82,317.13","0.33","0.33","143,577,088"
"2025-03-12T07:55:00.000Z","82,402.37","0.10","0.10","338,907,136"
"2025-03-12T08:00:00.000Z","82,584.23","0.22","0.22","0"
"2025-03-12T08:05:00.000Z","82,444.76","-0.17","-0.17","0"
"2025-03-12T08:10:00.000Z","82,629.40","0.22","0.22","0"
"2025-03-12T08:15:00.000Z","82,400.05","-0.28","-0.28","948,838,400"
"2025-03-12T08:20:00.000Z","82,083.24","-0.38","-0.39","0"
"2025-03-12T08:25:00.000Z","82,434.29","0.43","0.43","410,001,408"
"2025-03-12T08:30:00.000Z","82,351.77","-0.10","-0.10","632,754,176"
"2025-03-12T08:35:00.000Z","82,631.22","0.34","0.34","0"
"2025-03-12T08:40:00.000Z","82,608.80","-0.03","-0.03","551,915,520"
"2025-03-12T08:45:00.000Z","82,726.82","0.14","0.14","410,988,544"
"2025-03-12T08:50:00.000Z","82,630.08","-0.12","-0.12","0"
"2025-03-12T08:55:00.000Z","82,666.53","0.04","0.04","0"
"2025-03-12T09:00:00.000Z","82,863.54","0.24","0.24","0"
"2025-03-12T09:05:00.000Z","82,605.98","-0.31","-0.31","224,280,576"
"2025-03-12T09:10:00.000Z","82,483.41","-0.15","-0.15","439,656,448"
"2025-03-12T09:15:00.000Z","82,411.22","-0.09","-0.09","0"
"2025-03-12T09:20:00.000Z","82,326.56","-0.10","-0.10","309,637,120"
