"Date","Close","% Change","% Change vs Average","Volume"
"2025-03-13T15:12:00.000Z","39.90","-0.08","0.97","2,926"
"2025-03-13T15:13:00.000Z","39.88","-0.04","1.01","364"
"2025-03-13T15:14:00.000Z","39.88","0","1.05","797"
"2025-03-13T15:15:00.000Z","39.88","0","1.05","4,253"
"2025-03-13T15:16:00.000Z","39.90","0.04","1.08","866"
"2025-03-13T15:17:00.000Z","39.90","0.01","1.06","681"
"2025-03-13T15:18:00.000Z","39.90","0.01","1.06","579"
"2025-03-13T15:19:00.000Z","39.91","0.01","1.06","148"
"2025-03-13T15:20:00.000Z","39.90","-0.04","1.01","598"
"2025-03-13T15:21:00.000Z","39.89","-0.01","1.03","1,145"
"2025-03-13T15:22:00.000Z","39.90","0.03","1.07","219"
"2025-03-13T15:23:00.000Z","39.90","-0.01","1.03","3,481"
"2025-03-13T15:24:00.000Z","39.90","0","1.05","305"
"2025-03-13T15:25:00.000Z","39.88","-0.04","1.01","3,915"
"2025-03-13T15:26:00.000Z","39.87","-0.04","1.01","6,453"
"2025-03-13T15:27:00.000Z","39.87","0","1.05","544"
"2025-03-13T15:28:00.000Z","39.90","0.09","1.13","1,674"
"2025-03-13T15:29:00.000Z","39.87","-0.08","0.97","2,719"
"2025-03-13T15:30:00.000Z","39.88","0.04","1.08","683"
"2025-03-13T15:31:00.000Z","39.88","0","1.05","2,071"
"2025-03-13T15:32:00.000Z","39.90","0.05","1.10","9,309"
"2025-03-13T15:33:00.000Z","39.90","0","1.05","1,312"
"2025-03-13T15:34:00.000Z","39.90","-0.01","1.03","590"
"2025-03-13T15:35:00.000Z","39.89","-0.03","1.02","67"
"2025-03-13T15:36:00.000Z","39.85","-0.09","0.96","4,657"
"2025-03-13T15:37:00.000Z","39.82","-0.09","0.96","28,154"
"2025-03-13T15:38:00.000Z","39.78","-0.10","0.95","21,614"
"2025-03-13T15:39:00.000Z","39.80","0.05","1.10","19,395"
"2025-03-13T15:40:00.000Z","39.81","0.03","1.07","4,979"
"2025-03-13T15:41:00.000Z","39.83","0.04","1.08","3,904"
"2025-03-13T15:42:00.000Z","39.85","0.05","1.10","15,075"
"2025-03-13T15:43:00.000Z","39.87","0.05","1.10","18,230"
"2025-03-13T15:44:00.000Z","39.88","0.05","1.10","9,417"
"2025-03-13T15:45:00.000Z","39.92","0.10","1.15","4,824"
"2025-03-13T15:46:00.000Z","39.90","-0.06","0.98","11,422"
"2025-03-13T15:47:00.000Z","39.92","0.06","1.11","3,930"
"2025-03-13T15:48:00.000Z","39.90","-0.05","1.00","6,344"
"2025-03-13T15:49:00.000Z","39.94","0.10","1.15","3,440"
"2025-03-13T15:50:00.000Z","39.90","-0.10","0.95","438"
"2025-03-13T15:51:00.000Z","","-100.00","-98.95",""
"2025-03-13T15:52:00.000Z","39.92","0.05","1.10","3,069"
"2025-03-13T15:53:00.000Z","39.92","-0.03","1.02","2,735"
"2025-03-13T15:54:00.000Z","39.92","0","1.05","1,562"
"2025-03-13T15:55:00.000Z","39.94","0.06","1.11","4,605"
"2025-03-13T15:56:00.000Z","39.90","-0.10","0.95","2,520"
"2025-03-13T15:57:00.000Z","39.93","0.08","1.12","1,004"
"2025-03-13T15:58:00.000Z","39.92","-0.03","1.02","350"
"2025-03-13T15:59:00.000Z","39.92","0.01","1.06","2,164"
"2025-03-13T16:00:00.000Z","39.93","0.01","1.06","2,766"
"2025-03-13T16:01:00.000Z","39.90","-0.08","0.97","1,469"
"2025-03-13T16:02:00.000Z","39.90","0.01","1.06","1,087"
"2025-03-13T16:03:00.000Z","39.93","0.06","1.11","1,325"
"2025-03-13T16:04:00.000Z","39.92","-0.04","1.01","7,819"
"2025-03-13T16:05:00.000Z","39.87","-0.11","0.93","6,306"
"2025-03-13T16:06:00.000Z","39.87","-0.01","1.03","2,251"
"2025-03-13T16:07:00.000Z","39.90","0.09","1.13","2,683"
"2025-03-13T16:08:00.000Z","39.92","0.05","1.10","3,167"
"2025-03-13T16:09:00.000Z","39.92","-0.01","1.03","1,902"
"2025-03-13T16:10:00.000Z","39.90","-0.05","1.00","5,022"
"2025-03-13T16:11:00.000Z","39.90","0","1.05","1,817"
"2025-03-13T16:12:00.000Z","39.90","0.03","1.07","1,677"
"2025-03-13T16:13:00.000Z","39.90","0","1.05","1,690"
"2025-03-13T16:14:00.000Z","39.89","-0.04","1.01","2,613"
"2025-03-13T16:15:00.000Z","39.86","-0.08","0.97","4,053"
"2025-03-13T16:16:00.000Z","39.85","-0.01","1.03","1,101"
"2025-03-13T16:17:00.000Z","39.85","0","1.05","4,272"
"2025-03-13T16:18:00.000Z","39.87","0.03","1.07","11,334"
"2025-03-13T16:19:00.000Z","39.86","-0.01","1.03","2,921"
"2025-03-13T16:20:00.000Z","39.85","-0.04","1.01","6,834"
"2025-03-13T16:21:00.000Z","39.85","0.03","1.07","4,754"
"2025-03-13T16:22:00.000Z","39.87","0.03","1.07","1,738"
"2025-03-13T16:23:00.000Z","39.87","0","1.05","842"
"2025-03-13T16:24:00.000Z","39.88","0.03","1.07","2,367"
"2025-03-13T16:25:00.000Z","39.88","0.01","1.06","4,123"
"2025-03-13T16:26:00.000Z","39.88","0","1.05","1,620"
"2025-03-13T16:27:00.000Z","39.88","0","1.05","2,438"
"2025-03-13T16:28:00.000Z","39.88","-0.01","1.03","1,671"
"2025-03-13T16:29:00.000Z","39.87","-0.03","1.02","4,998"
